Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Constructor,"org.elasticsearch.gradle.DockerBase.DockerBase(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.DockerBase.getImage()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.DockerBase.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.DockerBase.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.ElasticsearchDistribution",1,1,2,1,7,0,6,0,3,8,8,0,,0,1,,,,26,13,,,,26,29,2,1,0,23,,295,,,,42,,,,243,,,74,121,12,,,,,,,87,136,49,,,87,,,,,,,,14,14,16,1,,1,3,,86,71,0.05,50,47,55,28
Lambda Method,"org.elasticsearch.gradle.ElasticsearchDistribution.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,1,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchDistribution.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,1,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchDistribution.(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,1,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Constructor,"org.elasticsearch.gradle.ElasticsearchDistribution.ElasticsearchDistribution(String,ObjectFactory,Provider<DockerSupportService>,Configuration,Configuration,Action<ElasticsearchDistribution>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,,,,0,,,,22,,,8,13,0,,,,16,1,0,13,14,1,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,"org.elasticsearch.gradle.ElasticsearchDistribution.Flavor",1,1,1,1,1,0,1,0,1,0,0,0,,0,0,,,,3,2,,,,3,3,0,0,0,3,,9,,,,1,,,,8,,,5,1,0,,,,,,,2,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,,,0.00,3,3,3,3
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Flavor.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Flavor.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Flavor.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,"org.elasticsearch.gradle.ElasticsearchDistribution.Platform",1,1,1,1,1,0,1,0,1,0,0,0,,0,0,,,,3,3,,,,3,3,0,0,0,3,,10,,,,1,,,,9,,,6,1,0,,,,,,,2,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,,,0.00,3,3,3,3
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Platform.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Platform.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Platform.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,"org.elasticsearch.gradle.ElasticsearchDistribution.Type",2,1,2,1,3,0,3,0,1,0,0,0,,0,0,,,,4,6,,,,4,4,0,0,0,4,,27,,,,3,,,,23,,,10,9,1,,,,,,,4,7,3,,,4,,,,,,,,5,2,5,1,,1,1,,,,0.04,8,5,8,4
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Type.shouldExtract()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,,,,1,,,,11,,,1,8,0,,,,1,2,0,2,4,1,,,3,,,5,2,5,1,1,,,,,0,,1,0,,,0.00,5,2,5,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Type.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Type.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.Type.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.elasticsearch.gradle.ElasticsearchDistribution.finalizeValues()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,62,,,,4,,,,57,,,1,42,2,,,,7,104,2,16,30,1,,,29,,,14,14,16,1,2,,,,,0,,3,0,,,0.04,14,14,16,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getArchitecture()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getArchiveDependencies()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,8,,,1,5,0,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,3,3,3,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getArchiveDependencies.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getBuildDependencies()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,8,,,1,5,0,,,,6,2,0,3,5,1,,,4,,,3,3,3,1,1,,,,,0,,1,0,,,0.00,4,4,4,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getBuildDependencies.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getBundledJdk()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getExtracted()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,,,,1,,,,13,,,1,10,0,,,,2,2,0,2,4,1,,,3,,,5,2,5,1,0,,,,,0,,1,0,,,0.00,5,2,5,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getFailIfUnavailable()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getFilepath()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getFlavor()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getName()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getPlatform()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getType()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.getVersion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.isDocker()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.iterator()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,2,0,,,,5,1,0,2,3,1,,,2,,,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.maybeFreeze()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,0,,,,8,,,1,5,5,,,,4,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.63,2,2,2,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setArchitecture(Architecture)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setBundledJdk(Boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setFailIfUnavailable(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setFlavor(Flavor)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setPlatform(Platform)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setType(Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.setVersion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,1,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Private Method,"org.elasticsearch.gradle.ElasticsearchDistribution.skippingDockerDistributionBuild()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,5,1,0,1,2,1,,,1,,,1,1,3,1,0,,,,,0,,0,0,,,0.00,1,1,3,1
Public Method,"org.elasticsearch.gradle.ElasticsearchDistribution.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.ElasticsearchJavaPlugin",1,1,1,1,27,1,18,8,2,7,7,0,,7,0,,,,1,0,,,,8,8,1,3,0,4,,236,,,,17,,,,147,,,21,119,72,,,,,,,78,92,20,,,72,,,,,,,,2,2,3,1,,1,1,,0,0,0.49,20,20,21,18
Public Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.apply(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,2,,,,14,,,1,12,3,,,,13,1,0,12,13,1,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.21,1,1,1,1
Public Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureCompile(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,3,,,,31,,,4,27,16,,,,8,1,0,20,22,4,,,18,,,1,1,1,1,0,,,,,0,,1,0,,,0.52,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureCompile.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,1,,,,25,,,2,22,13,,,,4,1,0,15,16,2,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.52,4,4,4,3
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureCompile.(lambda_expr_1).(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,,,,1,,,,16,,,2,14,11,,,,12,2,0,12,13,2,,,11,,,2,2,2,1,0,,,,,0,,0,0,,,0.69,4,4,4,3
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureCompile.(lambda_expr_1).(lambda_expr_2).(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureCompile.(lambda_expr_1).(lambda_expr_2).(lambda_expr_4)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureCompile.(lambda_expr_1).(lambda_expr_5)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,3,,,0,2,1,,,,5,1,0,1,1,0,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureConfigurations(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,52,,,,2,,,,29,,,6,23,21,,,,8,2,0,16,20,5,,,15,,,2,2,3,1,1,,,,,0,,1,0,,,0.72,5,5,6,3
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureConfigurations.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,6,,,0,4,1,,,,4,2,0,2,3,0,,,3,,,2,2,2,1,1,,,,,0,,0,0,,,0.17,2,2,2,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureConfigurations.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,,,,0,,,,10,,,2,8,0,,,,5,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,3,3,5,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureConfigurations.(lambda_expr_2).(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,0,5,0,,,,4,2,0,1,2,0,,,2,,,2,2,4,1,0,,,,,0,,0,0,,,0.00,2,2,4,1
Public Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureInputNormalization(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,3,,,1,1,3,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Private Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJarManifest(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,1,,,,16,,,1,14,0,,,,5,1,0,10,11,1,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJarManifest.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,0,,,,10,,,0,9,0,,,,3,1,0,5,5,0,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJarManifest.(lambda_expr_1).(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54,,,,0,,,,35,,,1,30,19,,,,5,1,0,10,12,2,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,0.54,3,3,3,3
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,,,,0,,,,17,,,0,15,6,,,,5,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.35,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,,,,0,,,,12,,,0,10,10,,,,6,1,0,5,5,0,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.83,4,4,4,4
Anonymous Class,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1).(Anon_1)",1,1,1,1,13,0,11,2,1,2,2,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,15,,,,0,,,,13,,,0,12,2,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.15,1,1,1,1
Public Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1).(Anon_1).execute(Task)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,,,,0,,,,11,,,0,10,2,,,,5,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.18,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1).(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,4,,,0,3,8,,,,4,1,0,2,2,0,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1).(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJars.(lambda_expr_1).(lambda_expr_4)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJavadoc(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,,,,2,,,,10,,,3,8,7,,,,5,1,0,6,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.70,4,4,4,4
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJavadoc.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,4,,,1,3,4,,,,3,1,0,2,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJavadoc.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,2,,,0,2,2,,,,5,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.configureJavadoc.(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.releaseVersionProviderFromCompileTask(Project,AbstractCompile)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,6,,,2,4,0,,,,2,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.ElasticsearchJavaPlugin.releaseVersionProviderFromCompileTask.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,3,0,,,,5,1,0,2,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.ElasticsearchTestBasePlugin",2,2,2,1,160,25,103,34,2,8,8,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,167,,,,26,,,,106,,,16,94,37,,,,,,,56,65,14,,,51,,,,,,,,2,2,2,1,,1,1,,0,0,0.35,8,8,9,3
Public Method,"org.elasticsearch.gradle.ElasticsearchTestBasePlugin.apply(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,160,,,,25,,,,103,,,14,94,34,,,,10,2,0,56,64,13,,,51,,,2,2,2,1,1,,,,,0,,1,0,,,0.33,8,8,9,3
Lambda Method,"org.elasticsearch.gradle.ElasticsearchTestBasePlugin.apply.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.ElasticsearchTestBasePlugin.apply.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,146,,,,22,,,,95,,,12,88,30,,,,48,16,1,51,57,11,,,46,,,5,5,6,1,1,,,,,0,,0,0,,,0.32,9,9,11,4
Anonymous Class,"org.elasticsearch.gradle.ElasticsearchTestBasePlugin.apply.(lambda_expr_2).(Anon_1)",1,1,1,1,9,1,7,1,1,2,2,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,11,,,,1,,,,9,,,0,8,1,,,,,,,5,6,1,,,5,,,,,,,,1,1,1,1,,2,0,,0,0,0.11,1,1,1,1
